txn_id,policy_id,txn_date,gross_amount,fee_amount,fee_type,is_refund
T0003874,P000686,2025-10-20,35539.5,775.38,Ongoing,N
T0003875,P000232,2025-12-18,4145.62,42.05,Ongoing,N
T0003876,P000270,2024-10-11,2543.39,62.03,Initial,N
T0003877,P000940,2025-07-13,13915.03,447.92,Initial,N
T0003878,P001471,2025-01-12,5151.5,222.44,Initial,N
T0003879,P000874,2025-06-09,4127.82,67.94,Ongoing,N
T0003880,P001246,2024-05-25,3016.26,86.78,Ongoing,N
T0003881,P000052,2025-12-08,7266.74,280.12,Initial,N
T0003882,P000116,2025-12-18,11500.26,63.4,Ongoing,N
T0003883,P000538,2025-12-17,9232.34,350.75,Initial,N
T0003884,P000541,2025-12-02,3349.39,73.71,Ongoing,N
T0003885,P001043,2025-12-13,2230.18,46.27,Ongoing,N
T0003886,P000815,2025-07-05,197.3,2.88,Ongoing,N
T0003887,P001416,2024-10-05,2306.82,37.74,Initial,N
T0003888,P000791,2024-07-21,-3649.31,-45.8,Ongoing,Y
T0003889,P000618,2024-04-02,4688.03,49.08,Ongoing,N
T0003890,P000419,2025-12-18,3957.43,96.94,Ongoing,N
T0003891,P000309,2025-03-10,46198.45,1438.01,Ongoing,N
T0003892,P000864,2025-03-15,7281.5,69.34,Ongoing,N
T0003893,P000186,2025-11-04,1826.01,23.83,Ongoing,N
T0003894,P000261,2024-08-13,8303.68,187.36,Ongoing,N
T0003895,P001297,2025-04-02,6722.27,59.53,Ongoing,N
T0003896,P000160,2025-12-12,2121.91,47.62,Initial,N
T0003897,P000870,2024-12-01,6192.19,107.14,Ongoing,N
T0003898,P000762,2025-10-01,7510.98,27.19,Ongoing,N
T0003899,P000224,2025-05-02,11154.56,275.7,Ongoing,N
T0003900,P001280,2025-12-23,1187.33,17.09,Ongoing,N
T0003901,P000180,2025-05-20,8254.08,249.69,Ongoing,N
T0003902,P000020,2025-06-17,15182.88,273.98,Ongoing,N
T0003903,P000632,2025-04-05,22251.16,286.75,Ongoing,N
T0003904,P001492,2025-01-08,1842.99,36.25,Ongoing,N
T0003905,P001234,2024-11-03,4373.15,141.78,Initial,N
T0003906,P000058,2025-03-01,4725.59,181.55,Ongoing,N
T0003907,P001117,2025-01-07,8437.28,218.78,Ongoing,N
T0003908,P001245,2025-07-23,4308.29,60.79,Ongoing,N
T0003909,P000723,2025-10-02,-2773.0,-56.36,Initial,Y
T0003910,P001256,2025-10-02,5847.33,111.19,Ongoing,N
T0003911,P001388,2025-12-17,3751.83,69.4,Initial,N
T0003912,P000615,2025-12-13,7705.98,134.52,Initial,N
T0003913,P000562,2025-09-07,2571.76,26.61,Ongoing,N
T0003914,P000374,2025-12-02,2169.28,64.55,Initial,N
T0003915,P000622,2025-03-13,14077.77,402.73,Ongoing,N
T0003916,P001480,2025-12-05,30273.32,612.48,Ongoing,N
T0003917,P000088,2025-12-04,21116.65,688.14,Initial,N
T0003918,P001044,2025-12-22,4639.95,120.22,Ongoing,N
T0003919,P001014,2025-03-25,11431.2,101.0,Initial,N
T0003920,P000014,2025-02-05,2838.34,46.71,Ongoing,N
T0003921,P000133,2025-10-04,7380.11,256.86,Initial,N
T0003922,P001058,2025-03-30,3080.84,50.51,Initial,N
T0003923,P000892,2025-12-22,13429.42,175.48,Ongoing,N
T0003924,P001232,2025-04-26,12073.54,328.69,Ongoing,N
T0003925,P001223,2025-12-31,25868.03,444.87,Ongoing,N
T0003926,P000592,2024-09-20,4091.05,104.76,Initial,N
T0003927,P000583,2025-08-21,17382.63,341.37,Initial,N
T0003928,P001179,2024-09-25,7369.99,88.69,Ongoing,N
T0003929,P001102,2024-01-03,5220.3,68.22,Ongoing,N
T0003930,P001196,2025-09-06,6435.57,20.22,Ongoing,N
T0003931,P000289,2025-12-19,19118.48,171.08,Ongoing,N
T0003932,P001013,2025-12-28,4422.46,116.24,Initial,N
T0003933,P000879,2025-08-21,4606.16,147.66,Initial,N
T0003934,P001444,2025-12-26,941.47,13.08,Ongoing,N
T0003935,P000007,2025-04-08,4369.32,27.31,Initial,N
T0003936,P001184,2025-12-07,6072.28,190.54,Initial,N
T0003937,P000240,2025-02-04,2670.98,84.6,Initial,N
T0003938,P001447,2025-12-07,2194.51,59.76,Ongoing,N
T0003939,P000536,2025-12-15,1117.68,6.14,Initial,N
T0003940,P000070,2025-12-04,3078.75,77.43,Ongoing,N
T0003941,P000216,2025-12-16,15320.44,390.91,Ongoing,N
T0003942,P001128,2025-03-15,1501.95,43.57,Initial,N
T0003943,P001078,2025-12-17,9239.23,198.73,Ongoing,N
T0003944,P000806,2024-12-15,9931.6,124.13,Ongoing,N
T0003945,P000330,2025-01-17,34971.52,557.96,Ongoing,N
T0003946,P000848,2025-09-02,11278.85,358.34,Initial,N
T0003947,P001227,2024-09-18,10547.71,250.99,Initial,N
T0003948,P001312,2024-09-10,6595.6,45.64,Ongoing,N
T0003949,P000045,2025-12-18,4918.14,182.29,Ongoing,N
T0003950,P000829,2024-09-13,9718.24,306.66,Initial,N
T0003951,P000198,2025-03-10,13345.85,488.79,Ongoing,N
T0003952,P001240,2025-12-29,5633.0,176.56,Ongoing,N
T0003953,P001333,2025-12-01,13814.98,148.04,Initial,N
T0003954,P000896,2024-04-08,49343.88,1149.71,Ongoing,N
T0003955,P001459,2025-10-23,5201.42,135.42,Initial,N
T0003956,P000332,2025-12-31,5319.85,34.88,Ongoing,N
T0003957,P000696,2025-12-14,4565.61,37.79,Initial,N
T0003958,P000027,2025-12-04,5469.78,150.06,Ongoing,N
T0003959,P001190,2025-12-20,13075.35,369.08,Initial,N
T0003960,P000318,2025-11-02,5269.25,230.17,Ongoing,N
T0003961,P001298,2024-11-05,5717.82,99.47,Initial,N
T0003962,P001407,2025-08-21,4025.0,12.76,Ongoing,N
T0003963,P000365,2024-11-16,7268.07,134.38,Initial,N
T0003964,P001127,2025-12-17,3286.05,93.44,Initial,N
T0003965,P000960,2025-12-24,1842.87,30.15,Initial,N
T0003966,P000373,2025-12-15,7031.38,147.78,Initial,N
T0003967,P000245,2024-12-21,23944.83,325.15,Ongoing,N
T0003968,P001193,2025-07-13,3897.32,124.45,Ongoing,N
T0003969,P001442,2025-12-31,2136.74,58.65,Ongoing,N
T0003970,P001380,2024-10-29,22754.4,268.48,Ongoing,N
T0003971,P000478,2025-12-04,5097.21,75.34,Initial,N
T0003972,P000125,2025-07-17,10463.48,138.17,Initial,N
T0003973,P000537,2025-01-04,2743.05,5.49,Ongoing,N
T0003974,P000706,2025-03-18,4953.34,61.32,Ongoing,N
T0003975,P001426,2025-06-22,-15069.73,-34.23,Ongoing,Y
T0003976,P000531,2025-12-05,5456.8,160.08,Ongoing,N
T0003977,P000786,2024-09-08,5511.33,166.05,Initial,N
T0003978,P000254,2025-12-11,1493.87,25.41,Initial,N
T0003979,P000121,2025-12-06,9224.58,203.37,Ongoing,N
T0003980,P001056,2024-07-17,-2620.96,-80.49,Ongoing,Y
T0003981,P000661,2025-05-18,12037.24,335.09,Initial,N
T0003982,P001061,2025-01-26,5778.53,231.41,Ongoing,N
T0003983,P001366,2025-12-27,6204.16,140.18,Ongoing,N
T0003984,P001037,2025-12-25,9118.25,314.82,Ongoing,N
T0003985,P001207,2025-07-11,6635.67,139.03,Ongoing,N
T0003986,P001289,2025-08-21,19433.68,365.45,Initial,N
T0003987,P000088,2025-12-07,17120.48,458.6,Ongoing,N
T0003988,P001486,2024-10-15,1856.05,47.37,Ongoing,N
T0003989,P000046,2025-12-21,4287.38,59.68,Ongoing,N
T0003990,P001416,2025-05-18,9597.21,112.86,Initial,N
T0003991,P001143,2025-12-07,2312.11,47.97,Ongoing,N
T0003992,P000933,2025-12-22,1401.85,2.8,Initial,N
T0003993,P001471,2023-09-22,2675.35,45.28,Initial,N
T0003994,P000745,2025-12-09,4482.19,45.61,Ongoing,N
T0003995,P000967,2025-12-13,190.25,2.71,Ongoing,N
T0003996,P000763,2025-12-13,2016.04,24.62,Ongoing,N
T0003997,P000762,2025-12-27,1184.61,32.79,Ongoing,N
T0003998,P000794,2025-08-17,12299.79,300.94,Ongoing,N
T0003999,P000744,2024-12-10,10354.57,212.57,Ongoing,N
T0004000,P001070,2025-02-02,6141.66,99.29,Ongoing,N
T0004001,P000558,2025-03-10,5324.16,161.57,Ongoing,N
T0004002,P000526,2025-09-24,7599.56,220.44,Ongoing,N
T0004003,P000597,2024-10-15,2211.29,41.77,Ongoing,N
T0004004,P000840,2025-09-16,13390.64,449.22,Ongoing,N
T0004005,P000003,2024-05-17,5294.46,95.85,Ongoing,N
T0004006,P001052,2025-12-20,10240.23,225.77,Ongoing,N
T0004007,P001405,2024-07-06,9908.34,141.27,Ongoing,N
T0004008,P000157,2025-07-05,7534.83,121.07,Ongoing,N
T0004009,P000855,2025-12-11,6312.8,86.67,Ongoing,N
T0004010,P000511,2025-12-16,5947.65,159.85,Ongoing,N
T0004011,P001357,2025-12-31,4673.29,111.05,Initial,N
T0004012,P000687,2024-12-19,7232.68,68.51,Initial,N
T0004013,P001138,2025-06-18,5796.26,148.76,Ongoing,N
T0004014,P001413,2025-04-23,3328.85,126.26,Initial,N
T0004015,P001274,2025-02-01,8004.6,107.26,Ongoing,N
T0004016,P000571,2025-12-16,6151.18,78.9,Ongoing,N
T0004017,P000715,2024-10-25,12936.79,259.78,Ongoing,N
T0004018,P001339,2025-12-03,1154.78,39.01,Initial,N
T0004019,P000239,2025-02-04,5059.26,79.01,Ongoing,N
T0004020,P001258,2024-07-31,2751.98,105.73,Ongoing,N
T0004021,P000303,2024-09-10,3248.35,30.63,Ongoing,N
T0004022,P000607,2025-12-29,7690.94,168.28,Ongoing,N
T0004023,P000991,2024-12-20,1557.99,4.65,Ongoing,N
T0004024,P000334,2024-04-19,5467.13,58.16,Ongoing,N
T0004025,P000113,2025-12-24,5035.92,89.97,Ongoing,N
T0004026,P000362,2025-03-08,2121.84,48.17,Ongoing,N
T0004027,P000801,2024-09-30,5577.29,180.75,Ongoing,N
T0004028,P000097,2025-12-26,2672.47,34.76,Ongoing,N
T0004029,P000016,2025-12-14,28509.34,690.11,Ongoing,N
T0004030,P000556,2025-12-08,12856.1,84.97,Ongoing,N
T0004031,P000376,2025-06-26,5186.47,156.11,Initial,N
T0004032,P000742,2025-12-15,3479.35,115.18,Ongoing,N
T0004033,P000390,2025-12-24,7355.77,223.43,Ongoing,N
T0004034,P000620,2025-12-17,9081.37,275.72,Ongoing,N
T0004035,P001241,2024-04-29,6024.72,114.99,Initial,N
T0004036,P001423,2024-06-14,2181.75,49.67,Initial,N
T0004037,P001284,2025-12-10,4156.09,79.09,Ongoing,N
T0004038,P000824,2025-12-25,5231.28,102.24,Ongoing,N
T0004039,P000320,2025-12-12,-6199.48,-77.89,Initial,Y
T0004040,P000196,2025-05-07,6315.05,144.09,Ongoing,N
T0004041,P000418,2024-10-29,8819.02,213.23,Ongoing,N
T0004042,P001499,2025-12-07,14376.87,429.19,Ongoing,N
T0004043,P000607,2025-12-31,11048.51,264.29,Ongoing,N
T0004044,P000568,2025-12-12,7881.36,227.07,Initial,N
T0004045,P000544,2024-11-19,-1796.93,-22.56,Ongoing,Y
T0004046,P000231,2025-12-15,12696.41,434.65,Ongoing,N
T0004047,P000884,2025-12-23,9462.06,166.41,Ongoing,N
T0004048,P000521,2025-12-21,4005.27,8.01,Initial,N
T0004049,P000703,2025-12-22,5033.1,81.06,Ongoing,N
T0004050,P001224,2025-12-07,5179.51,133.46,Initial,N
T0004051,P000846,2025-12-31,3462.49,72.1,Ongoing,N
T0004052,P000673,2025-12-27,1213.87,2.43,Ongoing,N
T0004053,P000021,2025-10-17,2011.76,44.56,Ongoing,N
T0004054,P001335,2025-12-10,2379.85,50.61,Initial,N
T0004055,P000588,2024-09-19,1018.14,10.47,Ongoing,N
T0004056,P000898,2024-08-04,2017.04,51.73,Ongoing,N
T0004057,P001458,2025-01-12,12246.06,228.53,Ongoing,N
T0004058,P000371,2025-06-17,7249.84,14.5,Initial,N
T0004059,P000078,2025-12-21,2260.21,60.91,Initial,N
T0004060,P001309,2025-12-28,2833.93,61.63,Initial,N
T0004061,P000648,2025-12-13,13139.09,461.65,Ongoing,N
T0004062,P000140,2025-12-26,12881.84,146.22,Ongoing,N
T0004063,P000553,2025-04-27,5197.38,91.84,Initial,N
T0004064,P000998,2025-03-20,12579.68,385.69,Ongoing,N
T0004065,P000282,2025-04-12,2663.18,28.88,Ongoing,N
T0004066,P001282,2025-12-16,5895.17,178.67,Ongoing,N
T0004067,P001384,2025-06-05,1510.99,46.19,Ongoing,N
T0004068,P000440,2024-12-02,3672.19,84.97,Ongoing,N
T0004069,P000270,2025-08-18,5026.41,92.23,Ongoing,N
T0004070,P001158,2025-12-20,1276.6,17.27,Ongoing,N
T0004071,P000746,2025-12-08,7899.01,101.02,Ongoing,N
T0004072,P000104,2025-12-17,9028.68,208.64,Ongoing,N
T0004073,P000766,2025-12-07,11035.75,22.07,Ongoing,N
T0004074,P000095,2025-11-17,31805.6,458.94,Ongoing,N
T0004075,P000729,2025-03-31,6859.37,89.52,Ongoing,N
T0004076,P000480,2025-09-05,4669.16,47.25,Ongoing,N
T0004077,P000780,2025-02-02,1364.21,29.82,Ongoing,N
T0004078,P001265,2024-03-17,6724.83,35.66,Ongoing,N
T0004079,P000013,2025-12-22,7689.0,246.27,Initial,N
T0004080,P001171,2025-07-08,1661.03,48.4,Ongoing,N
T0004081,P000601,2025-08-05,4055.91,136.26,Ongoing,N
T0004082,P000095,2025-04-22,4958.74,73.03,Ongoing,N
T0004083,P000293,2025-07-17,7507.22,165.74,Initial,N
T0004084,P000025,2025-08-31,9749.71,275.25,Ongoing,N
T0004085,P001296,2025-02-13,3199.51,59.81,Initial,N
T0004086,P001190,2025-12-01,5773.82,82.76,Ongoing,N
T0004087,P000939,2025-12-01,7777.49,164.86,Initial,N
T0004088,P000762,2025-09-28,4249.59,76.28,Ongoing,N
T0004089,P001111,2025-12-09,3508.1,32.6,Ongoing,N
T0004090,P000654,2024-09-20,8691.18,17.38,Ongoing,N
T0004091,P000985,2023-11-30,4263.42,45.89,Ongoing,N
T0004092,P000638,2024-08-16,1886.22,3.77,Initial,N
T0004093,P000491,2025-01-12,14741.68,166.58,Ongoing,N
T0004094,P001165,2025-12-02,2061.04,70.47,Ongoing,N
T0004095,P001127,2025-12-27,4556.89,9.11,Initial,N
T0004096,P001250,2024-07-12,6357.63,155.69,Ongoing,N
T0004097,P000575,2025-05-25,7073.9,227.97,Ongoing,N
T0004098,P000294,2025-05-21,5629.04,24.05,Initial,N
T0004099,P000896,2025-01-16,466.99,17.72,Initial,N
T0004100,P001330,2025-05-16,2801.72,53.89,Initial,N
T0004101,P001278,2025-12-06,6229.38,209.19,Ongoing,N
T0004102,P001204,2025-01-02,4504.02,102.28,Initial,N
T0004103,P000040,2025-10-12,-7400.72,-113.92,Initial,Y
T0004104,P000776,2024-06-25,11127.74,22.26,Ongoing,N
T0004105,P000520,2025-08-31,7371.3,65.25,Ongoing,N
T0004106,P000546,2025-03-25,2742.94,73.5,Ongoing,N
T0004107,P000236,2025-12-08,3194.54,113.0,Ongoing,N
T0004108,P000463,2025-09-20,18126.9,107.92,Initial,N
T0004109,P001252,2025-12-17,4258.67,82.63,Initial,N
T0004110,P000483,2025-12-10,4553.6,70.76,Initial,N
T0004111,P000430,2025-12-23,7390.13,178.68,Ongoing,N
T0004112,P001046,2024-12-19,13223.85,276.16,Ongoing,N
T0004113,P000343,2025-12-18,2389.86,38.91,Ongoing,N
T0004114,P001064,2025-12-06,3304.72,87.22,Ongoing,N
T0004115,P001197,2025-09-12,1362.16,17.82,Ongoing,N
T0004116,P001463,2025-12-20,3877.33,77.98,Ongoing,N
T0004117,P001203,2025-06-29,7739.36,214.39,Ongoing,N
T0004118,P000133,2025-12-04,3672.43,46.77,Ongoing,N
T0004119,P000351,2025-06-02,20087.45,329.64,Ongoing,N
T0004120,P000506,2025-11-11,5393.56,77.77,Ongoing,N
T0004121,P000084,2024-06-23,4528.69,111.05,Ongoing,N
T0004122,P000993,2025-12-14,3708.16,87.13,Ongoing,N
T0004123,P001488,2025-12-28,1655.93,24.54,Initial,N
T0004124,P000830,2025-06-12,4572.13,107.03,Initial,N
T0004125,P000861,2025-12-12,6546.65,13.09,Ongoing,N
T0004126,P000343,2025-12-07,4471.79,126.79,Ongoing,N
T0004127,P001304,2025-03-19,5912.89,171.22,Ongoing,N
T0004128,P000866,2025-12-17,2874.0,42.93,Ongoing,N
T0004129,P001287,2025-10-25,1815.69,23.51,Ongoing,N
T0004130,P001190,2025-03-19,4514.42,87.69,Initial,N
T0004131,P000293,2025-01-30,5863.4,63.91,Ongoing,N
T0004132,P001250,2025-07-14,4294.31,53.48,Ongoing,N
T0004133,P001194,2025-12-13,5783.78,133.48,Ongoing,N
T0004134,P000598,2025-05-18,9148.21,256.98,Initial,N
T0004135,P000645,2024-12-06,9120.38,211.4,Ongoing,N
T0004136,P000448,2024-06-19,9758.53,476.83,Ongoing,N
T0004137,P000690,2024-12-10,10984.72,356.85,Initial,N
T0004138,P001002,2025-04-14,7314.88,200.09,Ongoing,N
T0004139,P000855,2025-08-25,6535.87,176.42,Ongoing,N
T0004140,P000502,2025-03-23,23257.18,485.32,Ongoing,N
T0004141,P000764,2025-09-04,-9199.42,-230.41,Ongoing,Y
T0004142,P000735,2024-08-26,2499.55,54.93,Initial,N
T0004143,P001403,2024-11-19,1107.17,33.78,Initial,N
T0004144,P001225,2024-07-15,4052.45,69.74,Ongoing,N
T0004145,P000250,2024-02-20,8101.41,135.08,Initial,N
T0004146,P001433,2025-12-02,10584.65,336.39,Ongoing,N
T0004147,P000601,2025-02-08,1807.36,27.83,Ongoing,N
T0004148,P000125,2024-10-30,8809.07,92.94,Ongoing,N
T0004149,P000113,2025-12-24,12182.42,152.51,Ongoing,N
T0004150,P000981,2025-12-07,7998.34,219.84,Initial,N
T0004151,P001161,2025-12-07,6853.95,320.21,Ongoing,N
T0004152,P000150,2025-05-28,4419.37,49.16,Ongoing,N
T0004153,P000875,2025-09-20,3401.59,89.98,Ongoing,N
T0004154,P000343,2025-05-04,9213.61,198.44,Ongoing,N
T0004155,P000580,2024-10-15,7837.52,245.17,Initial,N
T0004156,P000783,2025-12-17,3783.07,99.74,Initial,N
T0004157,P000321,2024-12-13,37559.63,1198.22,Ongoing,N
T0004158,P000822,2025-12-29,1468.74,33.67,Ongoing,N
T0004159,P000532,2025-12-02,4081.81,47.56,Initial,N
T0004160,P001313,2025-12-12,2651.5,35.0,Ongoing,N
T0004161,P000492,2025-09-21,6683.12,147.83,Ongoing,N
T0004162,P000612,2025-12-08,1033.63,25.5,Ongoing,N
T0004163,P000252,2025-12-18,13567.24,219.22,Initial,N
T0004164,P001101,2024-11-19,10985.82,441.09,Ongoing,N
T0004165,P001416,2025-08-30,6086.84,179.03,Initial,N
T0004166,P001436,2025-12-28,3834.3,7.67,Ongoing,N
T0004167,P000173,2025-03-17,8717.15,163.63,Initial,N
T0004168,P000875,2024-05-21,6393.04,62.03,Ongoing,N
T0004169,P000201,2024-08-28,10526.1,411.18,Ongoing,N
T0004170,P000217,2025-03-14,4456.14,8.91,Ongoing,N
T0004171,P000376,2025-12-01,4250.62,102.81,Ongoing,N
T0004172,P000011,2024-08-05,11639.85,247.15,Initial,N
T0004173,P001036,2025-12-11,8159.43,229.6,Ongoing,N
T0004174,P000892,2025-12-03,4276.07,99.32,Ongoing,N
T0004175,P000435,2024-10-17,6596.34,268.43,Initial,N
T0004176,P000818,2025-12-30,5697.89,166.26,Ongoing,N
T0004177,P001397,2025-12-26,7142.11,14.28,Ongoing,N
T0004178,P001297,2025-01-27,13569.24,461.93,Ongoing,N
T0004179,P000931,2025-02-28,3714.89,81.84,Ongoing,N
T0004180,P000691,2025-09-08,2934.69,99.95,Initial,N
T0004181,P001156,2025-04-12,6118.26,102.97,Ongoing,N
T0004182,P000855,2025-11-28,3199.52,30.0,Ongoing,N
T0004183,P000784,2024-08-12,2371.47,17.75,Initial,N
T0004184,P000319,2025-12-26,10881.73,333.13,Ongoing,N
T0004185,P000844,2025-05-03,3905.87,109.25,Ongoing,N
T0004186,P000621,2025-08-05,1102.74,15.53,Initial,N
T0004187,P000785,2025-08-01,9681.12,19.36,Ongoing,N
T0004188,P001192,2024-06-14,3461.57,107.3,Ongoing,N
T0004189,P000397,2025-10-12,7803.02,15.61,Ongoing,N
T0004190,P001204,2025-03-27,11693.09,488.06,Initial,N
T0004191,P001082,2025-12-12,5719.96,31.72,Ongoing,N
T0004192,P000460,2025-06-24,964.51,19.43,Initial,N
T0004193,P000061,2025-08-19,1021.54,22.78,Ongoing,N
T0004194,P000369,2025-12-02,2870.02,67.87,Ongoing,N
T0004195,P001145,2025-08-31,4696.23,109.15,Ongoing,N
T0004196,P000719,2025-12-26,12837.34,273.49,Ongoing,N
T0004197,P000546,2024-04-05,6204.73,97.16,Ongoing,N
T0004198,P001041,2025-03-27,39887.52,708.62,Ongoing,N
T0004199,P000496,2025-07-08,1490.49,20.09,Ongoing,N
T0004200,P000497,2025-06-28,5415.57,114.59,Ongoing,N
T0004201,P000505,2025-12-04,3441.36,8.47,Ongoing,N
T0004202,P000969,2025-12-27,5929.59,137.3,Ongoing,N
T0004203,P001339,2024-11-14,19957.09,379.45,Ongoing,N
T0004204,P001093,2025-12-03,20992.72,596.49,Ongoing,N
T0004205,P000161,2024-09-07,5133.63,87.08,Ongoing,N
T0004206,P000718,2025-03-25,9790.92,254.78,Initial,N
T0004207,P001169,2025-02-10,5839.73,149.03,Ongoing,N
T0004208,P000993,2025-12-27,2079.25,38.69,Ongoing,N
T0004209,P001409,2024-11-27,4971.4,116.97,Ongoing,N
T0004210,P000269,2025-12-24,3281.03,21.57,Ongoing,N
T0004211,P001478,2025-12-09,4674.07,156.19,Initial,N
T0004212,P000699,2025-08-02,2485.75,36.15,Initial,N
T0004213,P000865,2025-12-26,5564.25,101.36,Ongoing,N
T0004214,P000350,2025-09-10,6276.2,59.45,Initial,N
T0004215,P000110,2025-12-10,8633.48,106.35,Initial,N
T0004216,P000407,2025-12-13,6297.37,229.45,Ongoing,N
T0004217,P000650,2025-12-07,18172.91,388.52,Ongoing,N
T0004218,P000051,2025-12-18,28389.14,483.53,Ongoing,N
T0004219,P001427,2025-04-14,3555.94,60.37,Ongoing,N
T0004220,P001500,2025-04-23,10679.21,213.8,Initial,N
T0004221,P001111,2025-12-11,26680.28,726.36,Ongoing,N
T0004222,P001092,2024-10-22,10904.14,239.22,Initial,N
T0004223,P000596,2025-01-17,8724.22,193.26,Initial,N
T0004224,P000979,2025-09-09,1144.26,12.32,Ongoing,N
T0004225,P001066,2024-08-31,-3144.91,-53.66,Initial,Y
T0004226,P000731,2025-12-31,-3534.46,-76.22,Ongoing,Y
T0004227,P000057,2025-12-04,14909.48,293.54,Ongoing,N
T0004228,P000738,2025-12-17,2739.45,43.4,Initial,N
T0004229,P000196,2025-12-12,4590.3,68.51,Ongoing,N
T0004230,P001086,2025-12-28,9625.97,234.45,Ongoing,N
T0004231,P001287,2025-12-02,2642.39,65.01,Ongoing,N
T0004232,P000112,2025-08-28,6144.25,183.68,Ongoing,N
T0004233,P000765,2025-12-07,5535.95,121.56,Initial,N
T0004234,P000711,2025-02-12,9913.85,19.83,Ongoing,N
T0004235,P001202,2025-01-02,8325.51,362.85,Ongoing,N
T0004236,P000948,2024-11-07,8117.96,161.64,Ongoing,N
T0004237,P000026,2025-10-28,5771.16,91.76,Ongoing,N
T0004238,P000410,2025-06-12,1285.93,24.97,Ongoing,N
T0004239,P000758,2025-10-22,5495.75,88.15,Initial,N
T0004240,P000531,2025-12-05,5137.1,60.68,Ongoing,N
T0004241,P001341,2025-01-25,9074.61,237.26,Ongoing,N
T0004242,P001130,2025-12-22,3503.99,64.87,Ongoing,N
T0004243,P000749,2025-05-08,5081.89,97.09,Ongoing,N
T0004244,P001488,2025-12-19,5211.84,10.42,Ongoing,N
T0004245,P000246,2025-12-25,2779.31,49.29,Initial,N
T0004246,P001105,2024-08-24,1953.5,18.04,Ongoing,N
T0004247,P000662,2025-06-24,6674.39,98.62,Ongoing,N
T0004248,P000909,2025-12-15,11006.16,246.13,Initial,N
T0004249,P000396,2024-12-21,2981.17,41.33,Initial,N
T0004250,P000522,2025-12-30,4128.98,62.94,Ongoing,N
T0004251,P000926,2025-12-14,9543.73,200.09,Ongoing,N
T0004252,P000264,2024-08-15,10315.13,154.06,Ongoing,N
T0004253,P000790,2025-08-12,5914.37,55.87,Initial,N
T0004254,P001298,2024-12-02,6845.6,19.06,Ongoing,N
T0004255,P000172,2025-11-11,7522.4,175.77,Ongoing,N
T0004256,P000265,2025-07-31,8680.44,128.77,Ongoing,N
T0004257,P001050,2025-12-30,2085.71,6.98,Ongoing,N
T0004258,P001493,2025-12-22,22782.96,739.46,Ongoing,N
T0004259,P000476,2025-12-18,6119.3,143.07,Ongoing,N
T0004260,P000356,2025-12-28,-8811.96,-71.56,Ongoing,Y
T0004261,P001050,2025-12-31,2671.93,34.61,Ongoing,N
T0004262,P000034,2024-12-23,4235.6,129.03,Ongoing,N
T0004263,P000264,2024-05-05,6644.78,121.24,Ongoing,N
T0004264,P001162,2025-12-27,1160.35,18.35,Ongoing,N
T0004265,P000816,2025-02-05,2390.09,65.74,Ongoing,N
T0004266,P000875,2025-05-07,2751.14,50.41,Ongoing,N
T0004267,P000754,2024-09-20,1767.09,57.07,Ongoing,N
T0004268,P000566,2025-12-13,5350.08,84.92,Ongoing,N
T0004269,P000462,2025-12-29,4631.95,66.22,Ongoing,N
T0004270,P001192,2025-02-21,15351.46,309.58,Ongoing,N
T0004271,P000655,2025-07-03,2005.12,59.45,Ongoing,N
T0004272,P000081,2024-08-31,5930.11,133.4,Initial,N
T0004273,P000757,2025-10-29,2430.68,51.13,Ongoing,N
T0004274,P000870,2025-02-25,1244.25,14.84,Ongoing,N
T0004275,P001431,2024-12-16,7865.51,82.25,Ongoing,N
T0004276,P001070,2025-11-02,8404.14,249.25,Initial,N
T0004277,P000599,2025-09-09,7644.14,234.74,Ongoing,N
T0004278,P000807,2025-11-28,1714.37,52.09,Ongoing,N
T0004279,P001077,2025-05-11,5254.66,146.66,Ongoing,N
T0004280,P000984,2025-12-27,7925.88,193.91,Ongoing,N
T0004281,P000704,2025-12-03,10527.31,255.94,Initial,N
T0004282,P000476,2025-03-23,8124.47,173.34,Initial,N
T0004283,P000592,2024-12-20,10637.14,272.53,Ongoing,N
T0004284,P000016,2025-12-18,11543.8,226.06,Ongoing,N
T0004285,P001384,2025-08-16,5344.87,136.79,Ongoing,N
T0004286,P000487,2024-11-08,7323.36,213.66,Ongoing,N
T0004287,P000706,2025-05-23,-10935.19,-81.17,Ongoing,Y
T0004288,P001165,2025-10-24,6715.01,207.92,Initial,N
T0004289,P000620,2025-12-05,12825.59,249.1,Ongoing,N
T0004290,P001019,2025-06-03,9893.14,342.12,Ongoing,N
T0004291,P000777,2025-02-13,2963.24,96.91,Ongoing,N
T0004292,P000447,2024-02-27,1728.83,16.76,Initial,N
T0004293,P000290,2025-12-20,4991.27,99.86,Initial,N
T0004294,P000209,2025-12-21,1910.45,3.82,Initial,N
T0004295,P001499,2025-12-20,5252.72,84.77,Ongoing,N
T0004296,P000413,2025-04-08,4885.75,115.1,Ongoing,N
T0004297,P000677,2025-12-24,13915.09,396.16,Ongoing,N
T0004298,P001451,2025-04-25,7361.73,152.33,Initial,N
T0004299,P001395,2025-12-28,10746.64,262.51,Initial,N
T0004300,P000664,2025-12-14,3322.01,43.11,Ongoing,N
